"externalId","component","displayCategory","categoryId","displayName","displayValue","metaType","filelink","filename","link"
"6e9990f8-c4c8-4532-b882-fa107e485924-0009ae83","Wand Rohbau","IFC-Parameter","PG_IFC","Festigkeitsklasse","","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009ae83","Wand Rohbau","IFC-Parameter","PG_IFC","WU Beton","False","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009ae83","Wand Rohbau","IFC-Parameter","PG_IFC","Expositionsklasse","ND","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009ae83","Wand Rohbau","IFC-Parameter","PG_IFC","Feuerwiderstandklasse","F30/ F60/ F90","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009ae83","Wand Rohbau","IFC-Parameter","PG_IFC","Feuchteschutz","True","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009ae83","Wand Rohbau","IFC-Parameter","PG_IFC","Strahlenschutz","True","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009ae83","Wand Rohbau","IFC-Parameter","PG_IFC","Farbton","ND","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009ae83","Wand Rohbau","IFC-Parameter","PG_IFC","Befestigungsart","0","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009ae83","Wand Rohbau","IFC-Parameter","PG_IFC","Sichtbarkeit Befestigung","0","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009ae83","Wand Rohbau","IFC-Parameter","PG_IFC","Produktbezeichnung","ND","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009ae83","Wand Rohbau","IFC-Parameter","PG_IFC","Baujahr","XXXX","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009ae83","Wand Rohbau","IFC-Parameter","PG_IFC","Abnahme","XX.XX.XXXX","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009ae83","Wand Rohbau","IFC-Parameter","PG_IFC","Ende Gewährleistung","0","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009ae83","Wand Rohbau","IFC-Parameter","PG_IFC","Bauweise","ND","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009ae9f","Wand Rohbau","IFC-Parameter","PG_IFC","Kategorie","","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009ae9f","Wand Rohbau","IFC-Parameter","PG_IFC","Lage Modellelement","ND","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009ae9f","Wand Rohbau","IFC-Parameter","PG_IFC","Tragende Funktion","True","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009ae9f","Wand Rohbau","IFC-Parameter","PG_IFC","GUID","ND","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009ae9f","Wand Rohbau","IFC-Parameter","PG_IFC","Klasse","ND","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009ae9f","Wand Rohbau","IFC-Parameter","PG_IFC","Geschoss","ND","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009ae9f","Wand Rohbau","IFC-Parameter","PG_IFC","Länge","0.00","Double","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009ae9f","Wand Rohbau","IFC-Parameter","PG_IFC","Dicke","0.00","Double","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009ae9f","Wand Rohbau","IFC-Parameter","PG_IFC","Höhe Gesamtaufbau","0.00","Double","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009ae9f","Wand Rohbau","IFC-Parameter","PG_IFC","Fläche","0.00","Double","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009ae9f","Wand Rohbau","IFC-Parameter","PG_IFC","Volumen","0.00","Double","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009ae9f","Wand Rohbau","IFC-Parameter","PG_IFC","Bewehrungsgrad","0.00","Double","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009ae9f","Wand Rohbau","IFC-Parameter","PG_IFC","Rohdichten","0.00","Double","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009ae9f","Wand Rohbau","IFC-Parameter","PG_IFC","bewertetes Schalldämmmass Rw","0.00","Double","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009ae9f","Wand Rohbau","IFC-Parameter","PG_IFC","Baustoff","","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009ae9f","Wand Rohbau","IFC-Parameter","PG_IFC","Art Aussenwand","","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009ae9f","Wand Rohbau","IFC-Parameter","PG_IFC","Typ nach Rohdichte","","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009ae9f","Wand Rohbau","IFC-Parameter","PG_IFC","Typ nach Bewehrung","","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009ae9f","Wand Rohbau","IFC-Parameter","PG_IFC","Sichtqualität","","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009ae9f","Wand Rohbau","IFC-Parameter","PG_IFC","Festigkeitsklasse","","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009ae9f","Wand Rohbau","IFC-Parameter","PG_IFC","WU Beton","False","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009ae9f","Wand Rohbau","IFC-Parameter","PG_IFC","Expositionsklasse","ND","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009ae9f","Wand Rohbau","IFC-Parameter","PG_IFC","Feuerwiderstandklasse","F30/ F60/ F90","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009ae9f","Wand Rohbau","IFC-Parameter","PG_IFC","Feuchteschutz","True","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009ae9f","Wand Rohbau","IFC-Parameter","PG_IFC","Strahlenschutz","True","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009ae9f","Wand Rohbau","IFC-Parameter","PG_IFC","Farbton","ND","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009ae9f","Wand Rohbau","IFC-Parameter","PG_IFC","Befestigungsart","0","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009ae9f","Wand Rohbau","IFC-Parameter","PG_IFC","Sichtbarkeit Befestigung","0","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009ae9f","Wand Rohbau","IFC-Parameter","PG_IFC","Produktbezeichnung","ND","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009ae9f","Wand Rohbau","IFC-Parameter","PG_IFC","Baujahr","XXXX","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009ae9f","Wand Rohbau","IFC-Parameter","PG_IFC","Abnahme","XX.XX.XXXX","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009ae9f","Wand Rohbau","IFC-Parameter","PG_IFC","Ende Gewährleistung","0","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009ae9f","Wand Rohbau","IFC-Parameter","PG_IFC","Bauweise","ND","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aec6","Wand Rohbau","IFC-Parameter","PG_IFC","Kategorie","","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aec6","Wand Rohbau","IFC-Parameter","PG_IFC","Lage Modellelement","ND","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aec6","Wand Rohbau","IFC-Parameter","PG_IFC","Tragende Funktion","True","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aec6","Wand Rohbau","IFC-Parameter","PG_IFC","GUID","ND","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aec6","Wand Rohbau","IFC-Parameter","PG_IFC","Klasse","ND","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aec6","Wand Rohbau","IFC-Parameter","PG_IFC","Geschoss","ND","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aec6","Wand Rohbau","IFC-Parameter","PG_IFC","Länge","0.00","Double","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aec6","Wand Rohbau","IFC-Parameter","PG_IFC","Dicke","0.00","Double","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aec6","Wand Rohbau","IFC-Parameter","PG_IFC","Höhe Gesamtaufbau","0.00","Double","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aec6","Wand Rohbau","IFC-Parameter","PG_IFC","Fläche","0.00","Double","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aec6","Wand Rohbau","IFC-Parameter","PG_IFC","Volumen","0.00","Double","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aec6","Wand Rohbau","IFC-Parameter","PG_IFC","Bewehrungsgrad","0.00","Double","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aec6","Wand Rohbau","IFC-Parameter","PG_IFC","Rohdichten","0.00","Double","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aec6","Wand Rohbau","IFC-Parameter","PG_IFC","bewertetes Schalldämmmass Rw","0.00","Double","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aec6","Wand Rohbau","IFC-Parameter","PG_IFC","Baustoff","","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aec6","Wand Rohbau","IFC-Parameter","PG_IFC","Art Aussenwand","","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aec6","Wand Rohbau","IFC-Parameter","PG_IFC","Typ nach Rohdichte","","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aec6","Wand Rohbau","IFC-Parameter","PG_IFC","Typ nach Bewehrung","","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aec6","Wand Rohbau","IFC-Parameter","PG_IFC","Sichtqualität","","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aec6","Wand Rohbau","IFC-Parameter","PG_IFC","Festigkeitsklasse","","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aec6","Wand Rohbau","IFC-Parameter","PG_IFC","WU Beton","False","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aec6","Wand Rohbau","IFC-Parameter","PG_IFC","Expositionsklasse","ND","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aec6","Wand Rohbau","IFC-Parameter","PG_IFC","Feuerwiderstandklasse","F30/ F60/ F90","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aec6","Wand Rohbau","IFC-Parameter","PG_IFC","Feuchteschutz","True","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aec6","Wand Rohbau","IFC-Parameter","PG_IFC","Strahlenschutz","True","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aec6","Wand Rohbau","IFC-Parameter","PG_IFC","Farbton","ND","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aec6","Wand Rohbau","IFC-Parameter","PG_IFC","Befestigungsart","0","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aec6","Wand Rohbau","IFC-Parameter","PG_IFC","Sichtbarkeit Befestigung","0","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aec6","Wand Rohbau","IFC-Parameter","PG_IFC","Produktbezeichnung","ND","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aec6","Wand Rohbau","IFC-Parameter","PG_IFC","Baujahr","XXXX","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aec6","Wand Rohbau","IFC-Parameter","PG_IFC","Abnahme","XX.XX.XXXX","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aec6","Wand Rohbau","IFC-Parameter","PG_IFC","Ende Gewährleistung","0","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aec6","Wand Rohbau","IFC-Parameter","PG_IFC","Bauweise","ND","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeca","Wand Rohbau","IFC-Parameter","PG_IFC","Kategorie","","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeca","Wand Rohbau","IFC-Parameter","PG_IFC","Lage Modellelement","ND","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeca","Wand Rohbau","IFC-Parameter","PG_IFC","Tragende Funktion","True","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeca","Wand Rohbau","IFC-Parameter","PG_IFC","GUID","ND","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeca","Wand Rohbau","IFC-Parameter","PG_IFC","Klasse","ND","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeca","Wand Rohbau","IFC-Parameter","PG_IFC","Geschoss","ND","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeca","Wand Rohbau","IFC-Parameter","PG_IFC","Länge","0.00","Double","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeca","Wand Rohbau","IFC-Parameter","PG_IFC","Dicke","0.00","Double","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeca","Wand Rohbau","IFC-Parameter","PG_IFC","Höhe Gesamtaufbau","0.00","Double","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeca","Wand Rohbau","IFC-Parameter","PG_IFC","Fläche","0.00","Double","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeca","Wand Rohbau","IFC-Parameter","PG_IFC","Volumen","0.00","Double","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeca","Wand Rohbau","IFC-Parameter","PG_IFC","Bewehrungsgrad","0.00","Double","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeca","Wand Rohbau","IFC-Parameter","PG_IFC","Rohdichten","0.00","Double","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeca","Wand Rohbau","IFC-Parameter","PG_IFC","bewertetes Schalldämmmass Rw","0.00","Double","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeca","Wand Rohbau","IFC-Parameter","PG_IFC","Baustoff","","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeca","Wand Rohbau","IFC-Parameter","PG_IFC","Art Aussenwand","","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeca","Wand Rohbau","IFC-Parameter","PG_IFC","Typ nach Rohdichte","","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeca","Wand Rohbau","IFC-Parameter","PG_IFC","Typ nach Bewehrung","","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeca","Wand Rohbau","IFC-Parameter","PG_IFC","Sichtqualität","","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeca","Wand Rohbau","IFC-Parameter","PG_IFC","Festigkeitsklasse","","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeca","Wand Rohbau","IFC-Parameter","PG_IFC","WU Beton","False","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeca","Wand Rohbau","IFC-Parameter","PG_IFC","Expositionsklasse","ND","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeca","Wand Rohbau","IFC-Parameter","PG_IFC","Feuerwiderstandklasse","F30/ F60/ F90","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeca","Wand Rohbau","IFC-Parameter","PG_IFC","Feuchteschutz","True","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeca","Wand Rohbau","IFC-Parameter","PG_IFC","Strahlenschutz","True","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeca","Wand Rohbau","IFC-Parameter","PG_IFC","Farbton","ND","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeca","Wand Rohbau","IFC-Parameter","PG_IFC","Befestigungsart","0","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeca","Wand Rohbau","IFC-Parameter","PG_IFC","Sichtbarkeit Befestigung","0","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeca","Wand Rohbau","IFC-Parameter","PG_IFC","Produktbezeichnung","ND","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeca","Wand Rohbau","IFC-Parameter","PG_IFC","Baujahr","XXXX","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeca","Wand Rohbau","IFC-Parameter","PG_IFC","Abnahme","XX.XX.XXXX","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeca","Wand Rohbau","IFC-Parameter","PG_IFC","Ende Gewährleistung","0","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeca","Wand Rohbau","IFC-Parameter","PG_IFC","Bauweise","ND","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aee6","Wand Rohbau","IFC-Parameter","PG_IFC","Kategorie","","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aee6","Wand Rohbau","IFC-Parameter","PG_IFC","Lage Modellelement","ND","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aee6","Wand Rohbau","IFC-Parameter","PG_IFC","Tragende Funktion","True","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aee6","Wand Rohbau","IFC-Parameter","PG_IFC","GUID","ND","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aee6","Wand Rohbau","IFC-Parameter","PG_IFC","Klasse","ND","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aee6","Wand Rohbau","IFC-Parameter","PG_IFC","Geschoss","ND","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aee6","Wand Rohbau","IFC-Parameter","PG_IFC","Länge","0.00","Double","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aee6","Wand Rohbau","IFC-Parameter","PG_IFC","Dicke","0.00","Double","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aee6","Wand Rohbau","IFC-Parameter","PG_IFC","Höhe Gesamtaufbau","0.00","Double","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aee6","Wand Rohbau","IFC-Parameter","PG_IFC","Fläche","0.00","Double","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aee6","Wand Rohbau","IFC-Parameter","PG_IFC","Volumen","0.00","Double","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aee6","Wand Rohbau","IFC-Parameter","PG_IFC","Bewehrungsgrad","0.00","Double","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aee6","Wand Rohbau","IFC-Parameter","PG_IFC","Rohdichten","0.00","Double","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aee6","Wand Rohbau","IFC-Parameter","PG_IFC","bewertetes Schalldämmmass Rw","0.00","Double","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aee6","Wand Rohbau","IFC-Parameter","PG_IFC","Baustoff","","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aee6","Wand Rohbau","IFC-Parameter","PG_IFC","Art Aussenwand","","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aee6","Wand Rohbau","IFC-Parameter","PG_IFC","Typ nach Rohdichte","","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aee6","Wand Rohbau","IFC-Parameter","PG_IFC","Typ nach Bewehrung","","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aee6","Wand Rohbau","IFC-Parameter","PG_IFC","Sichtqualität","","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aee6","Wand Rohbau","IFC-Parameter","PG_IFC","Festigkeitsklasse","","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aee6","Wand Rohbau","IFC-Parameter","PG_IFC","WU Beton","False","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aee6","Wand Rohbau","IFC-Parameter","PG_IFC","Expositionsklasse","ND","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aee6","Wand Rohbau","IFC-Parameter","PG_IFC","Feuerwiderstandklasse","F30/ F60/ F90","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aee6","Wand Rohbau","IFC-Parameter","PG_IFC","Feuchteschutz","True","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aee6","Wand Rohbau","IFC-Parameter","PG_IFC","Strahlenschutz","True","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aee6","Wand Rohbau","IFC-Parameter","PG_IFC","Farbton","ND","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aee6","Wand Rohbau","IFC-Parameter","PG_IFC","Befestigungsart","0","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aee6","Wand Rohbau","IFC-Parameter","PG_IFC","Sichtbarkeit Befestigung","0","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aee6","Wand Rohbau","IFC-Parameter","PG_IFC","Produktbezeichnung","ND","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aee6","Wand Rohbau","IFC-Parameter","PG_IFC","Baujahr","XXXX","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aee6","Wand Rohbau","IFC-Parameter","PG_IFC","Abnahme","XX.XX.XXXX","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aee6","Wand Rohbau","IFC-Parameter","PG_IFC","Ende Gewährleistung","0","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aee6","Wand Rohbau","IFC-Parameter","PG_IFC","Bauweise","ND","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeea","Wand Rohbau","IFC-Parameter","PG_IFC","Kategorie","","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeea","Wand Rohbau","IFC-Parameter","PG_IFC","Lage Modellelement","ND","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeea","Wand Rohbau","IFC-Parameter","PG_IFC","Tragende Funktion","True","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeea","Wand Rohbau","IFC-Parameter","PG_IFC","GUID","ND","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeea","Wand Rohbau","IFC-Parameter","PG_IFC","Klasse","ND","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeea","Wand Rohbau","IFC-Parameter","PG_IFC","Geschoss","ND","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeea","Wand Rohbau","IFC-Parameter","PG_IFC","Länge","0.00","Double","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeea","Wand Rohbau","IFC-Parameter","PG_IFC","Dicke","0.00","Double","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeea","Wand Rohbau","IFC-Parameter","PG_IFC","Höhe Gesamtaufbau","0.00","Double","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeea","Wand Rohbau","IFC-Parameter","PG_IFC","Fläche","0.00","Double","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeea","Wand Rohbau","IFC-Parameter","PG_IFC","Volumen","0.00","Double","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeea","Wand Rohbau","IFC-Parameter","PG_IFC","Bewehrungsgrad","0.00","Double","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeea","Wand Rohbau","IFC-Parameter","PG_IFC","Rohdichten","0.00","Double","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeea","Wand Rohbau","IFC-Parameter","PG_IFC","bewertetes Schalldämmmass Rw","0.00","Double","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeea","Wand Rohbau","IFC-Parameter","PG_IFC","Baustoff","","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeea","Wand Rohbau","IFC-Parameter","PG_IFC","Art Aussenwand","","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeea","Wand Rohbau","IFC-Parameter","PG_IFC","Typ nach Rohdichte","","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeea","Wand Rohbau","IFC-Parameter","PG_IFC","Typ nach Bewehrung","","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeea","Wand Rohbau","IFC-Parameter","PG_IFC","Sichtqualität","","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeea","Wand Rohbau","IFC-Parameter","PG_IFC","Festigkeitsklasse","","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeea","Wand Rohbau","IFC-Parameter","PG_IFC","WU Beton","False","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeea","Wand Rohbau","IFC-Parameter","PG_IFC","Expositionsklasse","ND","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeea","Wand Rohbau","IFC-Parameter","PG_IFC","Feuerwiderstandklasse","F30/ F60/ F90","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeea","Wand Rohbau","IFC-Parameter","PG_IFC","Feuchteschutz","True","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeea","Wand Rohbau","IFC-Parameter","PG_IFC","Strahlenschutz","True","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeea","Wand Rohbau","IFC-Parameter","PG_IFC","Farbton","ND","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeea","Wand Rohbau","IFC-Parameter","PG_IFC","Befestigungsart","0","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeea","Wand Rohbau","IFC-Parameter","PG_IFC","Sichtbarkeit Befestigung","0","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeea","Wand Rohbau","IFC-Parameter","PG_IFC","Produktbezeichnung","ND","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeea","Wand Rohbau","IFC-Parameter","PG_IFC","Baujahr","XXXX","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeea","Wand Rohbau","IFC-Parameter","PG_IFC","Abnahme","XX.XX.XXXX","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeea","Wand Rohbau","IFC-Parameter","PG_IFC","Ende Gewährleistung","0","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009aeea","Wand Rohbau","IFC-Parameter","PG_IFC","Bauweise","ND","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009af0d","Wand Rohbau","IFC-Parameter","PG_IFC","Kategorie","","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009af0d","Wand Rohbau","IFC-Parameter","PG_IFC","Lage Modellelement","ND","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009af0d","Wand Rohbau","IFC-Parameter","PG_IFC","Tragende Funktion","True","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009af0d","Wand Rohbau","IFC-Parameter","PG_IFC","GUID","ND","Text","","",""
"6e9990f8-c4c8-4532-b882-fa107e485924-0009af0d","Wand Rohbau","IFC-Parameter","PG_IFC","Klasse","ND","Text","","",""
